date,eu_q2,eu_q3,eu_q4,eu_q5,eu_q6,eu_q7,eu_q8,eu_q9,eu_q10,eu_q11,eu_q12,ue_q2,ue_q3,ue_q4,ue_q5,ue_q6,ue_q7,ue_q8,ue_q9,ue_q10,ue_q11,ue_q12,en_q2,en_q3,en_q4,en_q5,en_q6,en_q7,en_q8,en_q9,en_q10,en_q11,en_q12,ne_q2,ne_q3,ne_q4,ne_q5,ne_q6,ne_q7,ne_q8,ne_q9,ne_q10,ne_q11,ne_q12,factor_q2,factor_q3,factor_q4,factor_q5,factor_q6,factor_q7,factor_q8,factor_q9,factor_q10,factor_q11,factor_q12
1970500, 0.014166044135, 0.012675822777, 0.012198731734, 0.012082610667, 0.011948824597, 0.011980206899, 0.012068747426, 0.012221295668, 0.012866755853, 0.012316113684, 0.012140254104, 0.282176712012, 0.311731404358, 0.313308599673, 0.316334841172, 0.319133660231, 0.318784821674, 0.317625468639, 0.314059082990, 0.304672664810, 0.319221926033, 0.314964475980, 0.037057546215, 0.037820783580, 0.037870051322, 0.038099985243, 0.038242321074, 0.038220560622, 0.038141497625, 0.038089265313, 0.037800952266, 0.037840789353, 0.037612185557, 0.046656466877, 0.048929954664, 0.048134194369, 0.048472645209, 0.048501912824, 0.048445433169, 0.048314839002, 0.048186081612, 0.047679076831, 0.048665977239, 0.048509735045, 1.499969944029, 1.266338470794, 1.292883062045, 1.295959716995, 1.308586162620, 1.313493643915, 1.320437860495, 1.338786833809, 1.405319425703, 1.256793213868, 1.193750138468
1970750, 0.014179625018, 0.012746159619, 0.012306475136, 0.012208533859, 0.012122796537, 0.012080966139, 0.012235402201, 0.012440485448, 0.013227589368, 0.012595292016, 0.012402836962, 0.282176101961, 0.310605186433, 0.312058720967, 0.314611177337, 0.316404811377, 0.316869788600, 0.314847596925, 0.310053009072, 0.298606777806, 0.315313561008, 0.310654344932, 0.037000511286, 0.037734680306, 0.037780085187, 0.037974020899, 0.038065237368, 0.038094242517, 0.037956337558, 0.037886117331, 0.037534535104, 0.037580279664, 0.037330103041, 0.046663488142, 0.048850388807, 0.048117020492, 0.048402483831, 0.048421240095, 0.048496523496, 0.048268735729, 0.048095636497, 0.047477371482, 0.048610620168, 0.048439633748, 1.488897232926, 1.264163752026, 1.288627101440, 1.291222078585, 1.299313785193, 1.292772458340, 1.304884849082, 1.329552894891, 1.410685806187, 1.240134519560, 1.171142210370
1971000, 0.014194093668, 0.012820732153, 0.012420279559, 0.012341153259, 0.012304265192, 0.012189753539, 0.012407523260, 0.012660837389, 0.013569199467, 0.012875053094, 0.012673173392, 0.282175054838, 0.309412133992, 0.310735973464, 0.312798091047, 0.313569793389, 0.314842678972, 0.311991193945, 0.306069028867, 0.292859435892, 0.311200415688, 0.306313034804, 0.036939646141, 0.037643032131, 0.037684385654, 0.037841065410, 0.037880310853, 0.037959713102, 0.037765253827, 0.037678519410, 0.037272773798, 0.037322992925, 0.037060564992, 0.046670968646, 0.048766174581, 0.048098242792, 0.048328867290, 0.048336937082, 0.048543027080, 0.048221824390, 0.048008016185, 0.047294503674, 0.048538602613, 0.048359242878, 1.477078307899, 1.261767694792, 1.284048243906, 1.286144713824, 1.289626131331, 1.271719102279, 1.288798739815, 1.319268144881, 1.412900075794, 1.225666084410, 1.153295177466
1971250, 0.014209433360, 0.012899383277, 0.012539825033, 0.012480026874, 0.012492332476, 0.012306594410, 0.012584085300, 0.012880313956, 0.013886408091, 0.013152156226, 0.012948373863, 0.282173490985, 0.308154951360, 0.309343599912, 0.310902005084, 0.310644570553, 0.312709192796, 0.309075716506, 0.302150263873, 0.287519430708, 0.306920091930, 0.301986648818, 0.036875000394, 0.037545960562, 0.037583091050, 0.037701498722, 0.037688406715, 0.037817197276, 0.037569409489, 0.037467981197, 0.037018580797, 0.037071701420, 0.036806800175, 0.046678899797, 0.048677517551, 0.048077795175, 0.048252085145, 0.048249393118, 0.048583671392, 0.048174382075, 0.047924352132, 0.047134071726, 0.048450050605, 0.048269000453, 1.464522270183, 1.259137392781, 1.279142644926, 1.280727011205, 1.279565634553, 1.250520407705, 1.272283965096, 1.307915261886, 1.411621194589, 1.213569439633, 1.140516456671
1971500, 0.014225626351, 0.012981947383, 0.012664776179, 0.012624693975, 0.012686078352, 0.012431473630, 0.012764082509, 0.013097008681, 0.014174777563, 0.013423420005, 0.013225327861, 0.282171326014, 0.306836486706, 0.307885009719, 0.308929595623, 0.307645427815, 0.310475556201, 0.306120362862, 0.298336968541, 0.282663826080, 0.302516459967, 0.297720773471, 0.036806626693, 0.037443593982, 0.037476347288, 0.037555714957, 0.037490407737, 0.037666950358, 0.037369944507, 0.037255951034, 0.036774535082, 0.036828893243, 0.036571388840, 0.046687272480, 0.048584634189, 0.048055610946, 0.048172436049, 0.048159007340, 0.048617226965, 0.048126640550, 0.047845636297, 0.046999055843, 0.048345692775, 0.048169698090, 1.451238779552, 1.256259323754, 1.273906228051, 1.274968215468, 1.269174888119, 1.229360475941, 1.255446926665, 1.295492313990, 1.406586319298, 1.203920598948, 1.132907475683
1971750, 0.014242653904, 0.013068250722, 0.012794783279, 0.012774676978, 0.012884567001, 0.012564330313, 0.012946539672, 0.013309176172, 0.014430706154, 0.013685778520, 0.013500757458, 0.282168470916, 0.305459725299, 0.306363769876, 0.306887761974, 0.304588850817, 0.308148529261, 0.303143865347, 0.294665880999, 0.278356355400, 0.298039095541, 0.293559851731, 0.036734580678, 0.037336067421, 0.037364307573, 0.037404120508, 0.037287207831, 0.037509259582, 0.037167962571, 0.037043796322, 0.036542833237, 0.036596726215, 0.036356213203, 0.046696077068, 0.048487751356, 0.048031623461, 0.048090226043, 0.048066186030, 0.048642525439, 0.048078780059, 0.047772698989, 0.046891744476, 0.048226857234, 0.048062475533, 1.437238045176, 1.253119394535, 1.268334690678, 1.268867411837, 1.258496224526, 1.208418459337, 1.238395066212, 1.282014103473, 1.397618905005, 1.196687545873, 1.130360213361
1972000, 0.014260496305, 0.013158111782, 0.012929483387, 0.012929483387, 0.013086853041, 0.012705052916, 0.013130522444, 0.013515258548, 0.014651502591, 0.013936339090, 0.013771282947, 0.282164832175, 0.304027782445, 0.304783595489, 0.304783595489, 0.301491405299, 0.305735408961, 0.300164294741, 0.291169649530, 0.274646148937, 0.293542450696, 0.289546545066, 0.036658920923, 0.037223522320, 0.037247132079, 0.037247132079, 0.037079705527, 0.037344445294, 0.036964518758, 0.036832785634, 0.036325250097, 0.036376989741, 0.036162429575, 0.046705303432, 0.048387105761, 0.048005766808, 0.048005766808, 0.047971339947, 0.048658476890, 0.048030924279, 0.047706190178, 0.046813677865, 0.048095445209, 0.047948801313, 1.422530815945, 1.249702988100, 1.262423510491, 1.262423510491, 1.247571296201, 1.187866403696, 1.221235897369, 1.267513143061, 1.384634637181, 1.191731638528, 1.132561436447
1972250, 0.014279132884, 0.013251341690, 0.013068501483, 0.013088607784, 0.013291987752, 0.012853474866, 0.013315146628, 0.013713907800, 0.014835437782, 0.014172440285, 0.014033499012, 0.282160311896, 0.302543896120, 0.303148339908, 0.302624347810, 0.298369616879, 0.303244026736, 0.297198879086, 0.287876345439, 0.271566819839, 0.289084773074, 0.285721092059, 0.036579708880, 0.037106106277, 0.037124987629, 0.037085174694, 0.036868797483, 0.037172861813, 0.036760608192, 0.036624072904, 0.036123109819, 0.036171075431, 0.035990462567, 0.046714940953, 0.048282943396, 0.047977976495, 0.047919373913, 0.047874881639, 0.048664086210, 0.047983136576, 0.047646564703, 0.046765610190, 0.047953881878, 0.047830439701, 1.407128370295, 1.245995012648, 1.256167952625, 1.255635231466, 1.236440661319, 1.167867177481, 1.204076005425, 1.252040229686, 1.367645031218, 1.188812910929, 1.139004506081
1972500, 0.014298542037, 0.013347744625, 0.013211451660, 0.013251533864, 0.013499025243, 0.013009370794, 0.013499586311, 0.013904003671, 0.014981772553, 0.014391708878, 0.014284059392, 0.282154807928, 0.301011419300, 0.301461984510, 0.300417398606, 0.295239852209, 0.300682740082, 0.294263839420, 0.284809071226, 0.269135928765, 0.284726798896, 0.282120672403, 0.036497008818, 0.036983972790, 0.036998047350, 0.036918679682, 0.036655372067, 0.036994897899, 0.036557155896, 0.036418683936, 0.035937267984, 0.035979957082, 0.035840021111, 0.046724978531, 0.048175518945, 0.047948190154, 0.047831365050, 0.047777222775, 0.048658468323, 0.047935417653, 0.047594071710, 0.046747491256, 0.047805045716, 0.047709404683, 1.391042505537, 1.241979952509, 1.249563077585, 1.248501090167, 1.225143378694, 1.148572512777, 1.187020021939, 1.235664589949, 1.346758595257, 1.187599113247, 1.149008354231
1972750, 0.014318701250, 0.013447118252, 0.013357938342, 0.013417736501, 0.013707028529, 0.013172453458, 0.013683080750, 0.014084666710, 0.015090760845, 0.014592114220, 0.014519767514, 0.282148213997, 0.299433812028, 0.299728628161, 0.298170222990, 0.292118202483, 0.298060417820, 0.291374244595, 0.281985670975, 0.267354837810, 0.280530254453, 0.278778786098, 0.036410887764, 0.036857280984, 0.036866490322, 0.036748082650, 0.036440303066, 0.036810976805, 0.036355007939, 0.036217505447, 0.035768105047, 0.035804180433, 0.035710135333, 0.046735404599, 0.048065095179, 0.047916348242, 0.047742058272, 0.047678771508, 0.048640862025, 0.047887704704, 0.047548748587, 0.046758468181, 0.047652178444, 0.047587902115, 1.374285526694, 1.237641920785, 1.242603749966, 1.241019383687, 1.213716615545, 1.130121181576, 1.170169582362, 1.218473580789, 1.322179513491, 1.187678201469, 1.161742970230
1973000, 0.014339587122, 0.013549254160, 0.013507557532, 0.013586683832, 0.013915075468, 0.013342371419, 0.013864939904, 0.014255266298, 0.015163628376, 0.014772018471, 0.014737670165, 0.282140419852, 0.297814633227, 0.297952476366, 0.295890358784, 0.289020370253, 0.295386418668, 0.288543887002, 0.279418547839, 0.266208954864, 0.276556209605, 0.275724658656, 0.036321415437, 0.036726195333, 0.036730501218, 0.036573821461, 0.036224443561, 0.036621555890, 0.036154924036, 0.036021276804, 0.035615531192, 0.035643862835, 0.035599212704, 0.046746207133, 0.047951942326, 0.047882394759, 0.047651770260, 0.047579929898, 0.048610642262, 0.047839872100, 0.047510419549, 0.046796907038, 0.047498778410, 0.047468261705, 1.356870234871, 1.232964713554, 1.235284648036, 1.233188178118, 1.202195271898, 1.112637329315, 1.153622275610, 1.200571938726, 1.294203869639, 1.188573863683, 1.176260500395
1973250, 0.014361175390, 0.013653938324, 0.013659898078, 0.013757839356, 0.014122264495, 0.013518707532, 0.014044548541, 0.014415423511, 0.015202527431, 0.014930221085, 0.014935150987, 0.282131311402, 0.296157532269, 0.296137830166, 0.293585373796, 0.285961560473, 0.292670562886, 0.285785180666, 0.277114591287, 0.265668360021, 0.272863334146, 0.272982683982, 0.036228664180, 0.036590885371, 0.036590269925, 0.036396334213, 0.036008620044, 0.036427125748, 0.035957571667, 0.035830584577, 0.035479002350, 0.035498702787, 0.035505111277, 0.046757373668, 0.047836337423, 0.047846277949, 0.047560814610, 0.047481091404, 0.048567330666, 0.047791733646, 0.047478698948, 0.046860433933, 0.047348480906, 0.047352860871, 1.338809915156, 1.227931865518, 1.227600274200, 1.225005297054, 1.190611625171, 1.096228985618, 1.137470595347, 1.182080581130, 1.263213492427, 1.189763560181, 1.191530857652
1973500, 0.014383440956, 0.013760951570, 0.013814542966, 0.013930664033, 0.014327720137, 0.013700978303, 0.014221368880, 0.014565008798, 0.015210468983, 0.015065995954, 0.015110020378, 0.282120770872, 0.294466240342, 0.294289074789, 0.291262833290, 0.282956376665, 0.289923096851, 0.283109082793, 0.275075214601, 0.265688796422, 0.269506113653, 0.270571917329, 0.036132708891, 0.036451525392, 0.036445991171, 0.036216057251, 0.035793626797, 0.036228208864, 0.035763521790, 0.035645859945, 0.035357546899, 0.035367999031, 0.035425227363, 0.046768891307, 0.047718563654, 0.047807951006, 0.047469500166, 0.047382638471, 0.048510604229, 0.047743046404, 0.047452999282, 0.046945994500, 0.047204929430, 0.047244042867, 1.320118324074, 1.222526706937, 1.219544966405, 1.216468311455, 1.178994998356, 1.080986770065, 1.121800903471, 1.163134973179, 1.229667565074, 1.190698461488, 1.206480570662
1973750, 0.014406357911, 0.013870070059, 0.013971070614, 0.014104618382, 0.014530598244, 0.013888634140, 0.014394941744, 0.014704134570, 0.015191233939, 0.015179119719, 0.015260598326, 0.282108676955, 0.292744561612, 0.292410668103, 0.288930267813, 0.280018723034, 0.287154650524, 0.280525039447, 0.273296500851, 0.266212999058, 0.266533085268, 0.268505631209, 0.036033626952, 0.036308294152, 0.036297864131, 0.036033423212, 0.035580220592, 0.036025357763, 0.035573246197, 0.035467378990, 0.035249802280, 0.035250678703, 0.035356594564, 0.046780746738, 0.047598909675, 0.047767372765, 0.047378129408, 0.047284940227, 0.048440301953, 0.047693516019, 0.047432543748, 0.047049930359, 0.047071642335, 0.047144031888, 1.300809676601, 1.216732421708, 1.211112910520, 1.207574531054, 1.167371454967, 1.066982808385, 1.106692416936, 1.143883084136, 1.194092197446, 1.190824595642, 1.220033479112
1974000, 0.014429899568, 0.013981065774, 0.014129056190, 0.014279164548, 0.014730090910, 0.014081060532, 0.014564886239, 0.014833142881, 0.015149265817, 0.015269889872, 0.015385786790, 0.282094904971, 0.290996364215, 0.290507128893, 0.286595141544, 0.277161713303, 0.284376187893, 0.278040955634, 0.271769453426, 0.267172326996, 0.263985155764, 0.266790947404, 0.035931498150, 0.036161374551, 0.036146092031, 0.035848859113, 0.035369115758, 0.035819152675, 0.035387116505, 0.035295265792, 0.035154060542, 0.035145333803, 0.035295990795, 0.046792926250, 0.047477668917, 0.047724508380, 0.047286996897, 0.047188350313, 0.048356429421, 0.047642803495, 0.047416383155, 0.047168070642, 0.046951879556, 0.047054848008, 1.280898632753, 1.210532106429, 1.202298153726, 1.198320997492, 1.155763523706, 1.054269871909, 1.092216229573, 1.124482966253, 1.157068211317, 1.189604466067, 1.231151808203
1974250, 0.014454038483, 0.014093707020, 0.014288072920, 0.014453768361, 0.014925431043, 0.014277580163, 0.014730897991, 0.014952588493, 0.015089547578, 0.015339131466, 0.015485128404, 0.282079327039, 0.289225571098, 0.288583025002, 0.284264821332, 0.274397587007, 0.281598950571, 0.275663189639, 0.270480345097, 0.268488657190, 0.261894063870, 0.265428558122, 0.035826404607, 0.036010953321, 0.035990881746, 0.035662784500, 0.035160979643, 0.035610198699, 0.035205404792, 0.035129498262, 0.035068321614, 0.035050265069, 0.035240049750, 0.046805415740, 0.047355138891, 0.047679329982, 0.047196387804, 0.047093204854, 0.048259161186, 0.047590533309, 0.047403416828, 0.047295836357, 0.046848514205, 0.046978224978, 1.260400283767, 1.203908830296, 1.193094618950, 1.188704479333, 1.144189955515, 1.042880750398, 1.078434380971, 1.105099998640, 1.119217434727, 1.186538376278, 1.238876133594
1974500, 0.014478746491, 0.014207758930, 0.014447693414, 0.014627901337, 0.015115896554, 0.014477455957, 0.014892746007, 0.015063217706, 0.015017465772, 0.015388191494, 0.015558848644, 0.282061812238, 0.287436150728, 0.286642961358, 0.281946546575, 0.271737633874, 0.278834394860, 0.273396571102, 0.269411157626, 0.270076491912, 0.260281046378, 0.264412548877, 0.035718430693, 0.035857220700, 0.035832443395, 0.035475609658, 0.034956428517, 0.035399122493, 0.035028285804, 0.034969916524, 0.034990352920, 0.034963532176, 0.035185373217, 0.046818200737, 0.047231620466, 0.047631817323, 0.047106576515, 0.046999820589, 0.048148840957, 0.047536302717, 0.047392417146, 0.047428354994, 0.046763913752, 0.046915533855, 1.239330137881, 1.196845695669, 1.183496120380, 1.178721469119, 1.132665515383, 1.032827865492, 1.065398984716, 1.085903846694, 1.081187839626, 1.181184698305, 1.242362779167
1974750, 0.014503994733, 0.014322983978, 0.014607490968, 0.014801042657, 0.015300814127, 0.014679895045, 0.015050268245, 0.015165943417, 0.014938665414, 0.015418920312, 0.015607879032, 0.282042226786, 0.285632107691, 0.284691567936, 0.279647400092, 0.269192126883, 0.276094122685, 0.271244441878, 0.268540102143, 0.271845226813, 0.259155762838, 0.263730334844, 0.035607662953, 0.035700370102, 0.035670989929, 0.035287733904, 0.034756023933, 0.035186568511, 0.034855840696, 0.034816233673, 0.034917753821, 0.034883009014, 0.035128640674, 0.046831266411, 0.047107417159, 0.047581958381, 0.047017825332, 0.046908493182, 0.048025979563, 0.047479692101, 0.047382057195, 0.047560582590, 0.046699835299, 0.046867715406, 1.217704105731, 1.189325899161, 1.173496380073, 1.168368182615, 1.121200810992, 1.024103129124, 1.053151428372, 1.067065194996, 1.043637886878, 1.173178348460, 1.240917273009
1975000, 0.014529753686, 0.014439142495, 0.014767040875, 0.014972681072, 0.015479562565, 0.014884053621, 0.015203366005, 0.015261816952, 0.014858899262, 0.015433639771, 0.015633859505, 0.282020434218, 0.283817473205, 0.282733487672, 0.277374280132, 0.266770264483, 0.273389806942, 0.269208718405, 0.267842208933, 0.273701522995, 0.258515526950, 0.263362721063, 0.035494190018, 0.035540597786, 0.035506736717, 0.035099543966, 0.034560269598, 0.034973194815, 0.034688062178, 0.034668048652, 0.034848023234, 0.034806442715, 0.035066712820, 0.046844597592, 0.046982834395, 0.047529749947, 0.046930383276, 0.046819495707, 0.047891250712, 0.047420276160, 0.047370941004, 0.047687430232, 0.046657339049, 0.046835223989, 1.195538485385, 1.181332793074, 1.163089045702, 1.157640560374, 1.109802159905, 1.016678048239, 1.041721657464, 1.048752317716, 1.007220463523, 1.162246786233, 1.234022619230
